transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,net_sales,month
220,107,Cory Tyler,105,45000.0,Tv,Elec,online,Chennai,2026-04-07,1,UPI,0.05,Cor*****@outlook.com,72******13,successful,44999.95,2026-04
222,953,Adam Taylor,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-20,2,UPI,0.25,Ada*****@gmail.com,91******91,successful,2599.75,2025-07
223,189,Melinda Rodriguez,108,15000.0,Mixer Grinder,Home,online,Chennai,2026-01-25,5,Cash,0.15,Mel*****@outlook.com,82******97,successful,74999.85,2026-01
224,682,Crystal Mccarthy,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-03,5,Card,0.35,Cry*****@gmail.com,75******26,successful,399999.65,2025-07
225,987,Daniel Harper,110,,Microwave,Home Appliances,offline,Delhi,2025-09-22,5,NetBanking,0.3,Dan*****@outlook.com,61******59,successful,,2025-09
226,699,Kristin Hawkins,109,,Refrigerator,Home Appliances,online,Mumbai,2025-05-05,5,Cash,0.4,Kri*****@yahoo.com,62******16,successful,,2025-05
227,154,Michael Smith,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-17,2,Card,0.05,Mic*****@yahoo.com,94******50,successful,15999.95,2026-03
228,911,Kelly Le,102,70000.0,Phone,Electronics,online,Delhi,2025-10-26,2,UPI,0.2,Kel*****@outlook.com,68******69,successful,139999.8,2025-10
229,207,Tonya Lopez,105,45000.0,Tv,Electronics,offline,Bangalore,2025-09-18,5,Card,0.15,Ton*****@gmail.com,80******19,successful,224999.85,2025-09
230,417,Kristina Lewis,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-27,1,Cash,0.25,Kri*****@gmail.com,78******32,successful,44999.75,2025-06
231,431,Tracie Kim,103,1300.0,Shirt,Cloth,online,Bangalore,2025-07-12,4,Cash,0.25,Tra*****@yahoo.com,83******30,successful,5199.75,2025-07
232,54,Jessica Hernandez,110,45000.0,Microwave,Home,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,Jes*****@outlook.com,71******54,successful,224999.75,2025-07
235,597,Paul Foster,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-03,1,Cash,0.1,Pau*****@gmail.com,86******74,successful,79999.9,2025-08
237,97,Joseph Nolan,105,45000.0,Tv,Electronics,offline,Bangalore,2026-01-22,5,Cash,0.05,Jos*****@outlook.com,95******93,successful,224999.95,2026-01
238,747,Laura Edwards,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-14,2,NetBanking,0.2,Lau*****@yahoo.com,69******69,successful,159999.8,2026-04
240,14,Joseph Jones,108,,Mixer Grinder,Home,online,Hyderabad,2025-09-15,1,Cash,0.25,Jos*****@gmail.com,89******82,successful,,2025-09
241,305,Zachary Cabrera,107,50000.0,Dining Table,Furniture,online,Delhi,2025-07-08,4,Card,0.3,Zac*****@outlook.com,80******96,successful,199999.7,2025-07
243,827,Jonathan Sandoval,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-04-15,5,NetBanking,0.25,Jon*****@yahoo.com,87******34,successful,74999.75,2026-04
244,556,Roger Guerrero,105,45000.0,Tv,Elec,offline,Mumbai,2026-02-13,2,Cash,0.35,Rog*****@yahoo.com,88******88,successful,89999.65,2026-02
246,114,Mark Baird,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-21,5,Cash,0.25,Mar*****@outlook.com,63******74,successful,39999.75,2025-09
247,876,David Whitaker,103,1300.0,Shirt,Clothing,online,Chennai,2026-01-17,3,Cash,0.25,Dav*****@gmail.com,90******57,successful,3899.75,2026-01
248,724,Kimberly Winters,101,250000.0,Laptop,Electronics,offline,Chennai,2026-03-21,1,Cash,0.4,Kim*****@gmail.com,84******93,successful,249999.6,2026-03
253,45,Tasha Baker,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-27,3,Cash,0.2,Tas*****@gmail.com,75******43,successful,134999.8,2025-08
254,297,Susan Hill,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-24,5,UPI,0.2,Sus*****@outlook.com,69******63,successful,399999.8,2025-07
256,900,Gary Phillips,106,80000.0,Sofa,Furn,online,Bangalore,2025-12-11,2,Cash,0.05,Gar*****@yahoo.com,87******46,successful,159999.95,2025-12
258,41,Brandon Robinson,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-01-16,3,UPI,0.1,Bra*****@outlook.com,60******06,successful,194999.9,2026-01
259,41,Brandon Robinson,106,,Sofa,Furniture,online,Delhi,2025-05-24,1,UPI,0.1,Bra*****@outlook.com,60******06,successful,,2025-05
261,425,Lindsay Buchanan,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-28,3,Card,0.25,Lin*****@outlook.com,83******79,successful,209999.75,2026-02
262,102,Jennifer Rodriguez,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-01,2,NetBanking,0.25,Jen*****@yahoo.com,74******88,successful,89999.75,2025-12
263,778,Angela Park,104,8000.0,Shoes,Cloth,offline,Mumbai,2025-12-19,2,Cash,0.25,Ang*****@outlook.com,73******96,successful,15999.75,2025-12
264,738,Brent Smith,104,,Shoes,Clothing,online,Chennai,2025-08-04,2,NetBanking,0.35,Bre*****@gmail.com,77******44,successful,,2025-08
265,217,Eric Cross,106,80000.0,Sofa,Furniture,online,Bangalore,2025-07-29,5,NetBanking,0.4,Eri*****@gmail.com,65******96,successful,399999.6,2025-07
266,688,Peter Chavez,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-06-16,1,Cash,0.2,Pet*****@outlook.com,88******48,successful,79999.8,2025-06
268,869,Krystal Hudson,104,8000.0,Shoes,Clothing,online,Mumbai,2025-10-04,3,Cash,0.05,Kry*****@yahoo.com,96******79,successful,23999.95,2025-10
269,571,Frederick Stevenson,105,45000.0,Tv,Elec,offline,Chennai,2025-07-04,5,UPI,0.2,Fre*****@outlook.com,65******16,successful,224999.8,2025-07
270,150,Donald Bradley,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-05-04,4,Card,0.05,Don*****@gmail.com,63******20,successful,259999.95,2026-05
271,573,Erin Duncan,107,50000.0,Dining Table,Furniture,online,Chennai,2025-06-28,3,Cash,0.4,Eri*****@gmail.com,79******15,successful,149999.6,2025-06
273,297,Susan Hill,106,80000.0,Sofa,Furn,online,Delhi,2026-01-26,4,NetBanking,0.2,Sus*****@outlook.com,69******63,successful,319999.8,2026-01
274,835,Juan Watkins,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-22,5,UPI,0.25,Jua*****@outlook.com,79******80,successful,1249999.75,2025-08
275,433,Gary Graham,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-26,1,Cash,0.1,Gar*****@gmail.com,67******55,successful,1299.9,2025-06
277,667,Kelsey Mendoza,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-05,1,NetBanking,0.25,Kel*****@outlook.com,75******12,successful,69999.75,2025-12
278,416,Katelyn Flores,106,80000.0,Sofa,Furn,online,Bangalore,2025-08-29,5,Cash,0.35,Kat*****@yahoo.com,73******50,successful,399999.65,2025-08
279,120,Michael Horton,106,80000.0,Sofa,Furn,online,Delhi,2025-11-21,4,UPI,0.1,Mic*****@gmail.com,74******29,successful,319999.9,2025-11
280,929,Charles Key,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-06-18,5,Cash,0.4,Cha*****@gmail.com,73******46,successful,74999.6,2025-06
281,967,Brittany Bush,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-11-22,2,UPI,0.25,Bri*****@yahoo.com,88******54,successful,129999.75,2025-11
282,341,Cory Alvarado,106,80000.0,Sofa,Furn,online,Mumbai,2025-08-12,1,NetBanking,0.05,Cor*****@outlook.com,76******55,successful,79999.95,2025-08
283,477,Willie Mata,105,45000.0,Tv,Electronics,online,Hyderabad,2025-10-23,3,UPI,0.3,Wil*****@outlook.com,86******29,successful,134999.7,2025-10
284,769,April Sutton,110,45000.0,Microwave,Home,online,Bangalore,2025-07-11,5,NetBanking,0.25,Apr*****@gmail.com,70******41,successful,224999.75,2025-07
285,398,Michele Sanchez,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-04-19,1,Card,0.15,Mic*****@outlook.com,60******61,successful,1299.85,2025-04
286,736,Lisa Lee,106,80000.0,Sofa,Furn,offline,Delhi,2026-01-02,4,Cash,0.1,Lis*****@gmail.com,70******21,successful,319999.9,2026-01
287,630,Charles Thompson,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-06-06,5,UPI,0.25,Cha*****@gmail.com,94******82,successful,249999.75,2025-06
288,252,Shannon Dennis,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-08-01,3,Cash,0.35,Sha*****@gmail.com,62******31,successful,149999.65,2026-08
289,694,Lori Barrera,106,80000.0,Sofa,Furn,offline,Hyderabad,2025-11-05,4,Card,0.35,Lor*****@gmail.com,95******73,successful,319999.65,2025-11
290,165,Rebecca Hays,103,1300.0,Shirt,Cloth,offline,Hyderabad,2026-04-04,1,Card,0.4,Reb*****@outlook.com,93******79,successful,1299.6,2026-04
291,961,Derek Hall,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-12,1,Card,0.25,Der*****@gmail.com,74******75,successful,79999.75,2026-02
293,291,Jerry Freeman,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-05-10,1,UPI,0.35,Jer*****@gmail.com,81******01,successful,249999.65,2025-05
294,159,Patrick Lucas,106,80000.0,Sofa,Furniture,offline,Delhi,2025-05-11,5,UPI,0.2,Pat*****@gmail.com,76******39,successful,399999.8,2025-05
295,296,Katherine Frazier,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-02-05,4,UPI,0.4,Kat*****@yahoo.com,72******97,successful,199999.6,2026-02
296,636,Christopher Clark,106,80000.0,Sofa,Furn,offline,Mumbai,2025-12-09,3,Card,0.35,Chr*****@gmail.com,76******66,successful,239999.65,2025-12
298,435,Wendy Robinson,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-06-15,3,NetBanking,0.4,Wen*****@gmail.com,78******54,successful,194999.6,2025-06
299,346,Erin Frye,110,45000.0,Microwave,Home,offline,Bangalore,2025-01-10,4,UPI,0.3,Eri*****@yahoo.com,62******11,successful,179999.7,2025-01
300,820,Mary Goodwin,102,,Phone,Electronics,online,Delhi,2026-02-07,1,Card,0.15,Mar*****@yahoo.com,85******01,successful,,2026-02
301,204,Kevin Osborne,108,15000.0,Mixer Grinder,Home,online,Chennai,2025-06-23,5,Card,0.2,Kev*****@gmail.com,62******34,successful,74999.8,2025-06
303,891,Natalie Hammond,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-12-07,5,Card,0.2,Nat*****@yahoo.com,70******43,successful,349999.8,2025-12
304,21,Andrea Ford,109,,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-12,4,Cash,0.1,And*****@yahoo.com,65******11,successful,,2026-01
305,313,Mary Lowe,104,8000.0,Shoes,Clothing,offline,Delhi,2025-10-31,3,Cash,0.4,Mar*****@outlook.com,66******40,successful,23999.6,2025-10
307,264,Kelli Johnson,103,,Shirt,Clothing,offline,Bangalore,2025-07-22,5,UPI,0.2,Kel*****@gmail.com,98******31,successful,,2025-07
308,4,Kelly Brown,103,1300.0,Shirt,Clothing,offline,Chennai,2025-06-14,1,Card,0.25,Kel*****@gmail.com,68******99,successful,1299.75,2025-06
309,360,Lindsey Yang,104,8000.0,Shoes,Cloth,offline,Hyderabad,2025-04-30,2,UPI,0.25,Lin*****@gmail.com,98******92,successful,15999.75,2025-04
313,520,Holly Jackson,101,250000.0,Laptop,Elec,online,Mumbai,2025-06-12,4,Cash,0.4,Hol*****@outlook.com,80******36,successful,999999.6,2025-06
315,762,Linda Webb,108,15000.0,Mixer Grinder,Home,offline,Mumbai,2025-09-05,3,UPI,0.05,Lin*****@yahoo.com,70******08,successful,44999.95,2025-09
316,640,Carrie Jacobson,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-10-11,2,UPI,0.3,Car*****@outlook.com,72******07,successful,499999.7,2025-10
317,848,Eric Phillips,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-10-28,1,UPI,0.25,Eri*****@gmail.com,76******13,successful,249999.75,2025-10
318,472,Christian Jennings,105,45000.0,Tv,Elec,online,Chennai,2025-12-04,1,Cash,0.25,Chr*****@outlook.com,67******40,successful,44999.75,2025-12
319,90,Joe Gillespie,107,50000.0,Dining Table,Furniture,online,Chennai,2025-04-11,5,Card,0.35,Joe*****@gmail.com,63******92,successful,249999.65,2025-04
321,718,Rebecca Mills,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-06-13,1,Cash,0.35,Reb*****@outlook.com,93******68,successful,14999.65,2025-06
323,138,Andrea Olson,103,1300.0,Shirt,Clothing,online,Bangalore,2026-03-31,4,NetBanking,0.05,And*****@gmail.com,60******68,successful,5199.95,2026-03
325,176,Robin Scott,102,70000.0,Phone,Electronics,offline,Chennai,2025-11-16,5,Card,0.2,Rob*****@outlook.com,61******05,successful,349999.8,2025-11
326,805,Latoya Baker,102,70000.0,Phone,Electronics,online,Delhi,2025-08-12,5,NetBanking,0.35,Lat*****@gmail.com,73******40,successful,349999.65,2025-08
327,599,David Johnson,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-11-26,1,UPI,0.25,Dav*****@gmail.com,74******74,successful,249999.75,2025-11
328,771,Matthew Greer,105,45000.0,Tv,Electronics,offline,Bangalore,2025-03-07,4,UPI,0.15,Mat*****@yahoo.com,82******12,successful,179999.85,2025-03
329,960,Michaela Brown,104,8000.0,Shoes,Cloth,online,Delhi,2025-12-26,1,Cash,0.4,Mic*****@yahoo.com,98******42,successful,7999.6,2025-12
330,6,Eric Turner,105,45000.0,Tv,Electronics,online,Hyderabad,2025-04-26,5,NetBanking,0.1,Eri*****@outlook.com,77******82,successful,224999.9,2025-04
331,381,Melissa Garza,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-09-09,1,Card,0.3,Mel*****@gmail.com,69******06,successful,1299.7,2025-09
332,970,William Freeman,101,250000.0,Laptop,Electronics,online,Delhi,2025-10-08,3,UPI,0.4,Wil*****@gmail.com,71******42,successful,749999.6,2025-10
333,220,Maria Walker,104,8000.0,Shoes,Clothing,online,Bangalore,2025-05-20,1,UPI,0.05,Mar*****@gmail.com,73******10,successful,7999.95,2025-05
334,55,Patrick Velez,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-10-09,3,Card,0.3,Pat*****@gmail.com,61******85,successful,23999.7,2025-10
335,524,Derek Garza,110,45000.0,Microwave,Home,offline,Mumbai,2025-12-27,2,Cash,0.05,Der*****@outlook.com,97******88,successful,89999.95,2025-12
336,690,Cynthia Palmer,105,45000.0,Tv,Electronics,offline,Delhi,2025-12-26,3,UPI,0.3,Cyn*****@gmail.com,72******21,successful,134999.7,2025-12
337,393,Shannon Alvarez,104,,Shoes,Clothing,online,Mumbai,2025-12-03,5,NetBanking,0.15,Sha*****@gmail.com,95******30,successful,,2025-12
338,652,Charles Fleming,109,65000.0,Refrigerator,Home,offline,Delhi,2025-10-10,4,Cash,0.1,Cha*****@yahoo.com,73******99,successful,259999.9,2025-10
340,335,Jacob Evans,105,45000.0,Tv,Elec,offline,Mumbai,2025-08-19,5,UPI,0.4,Jac*****@yahoo.com,64******10,successful,224999.6,2025-08
341,471,Jamie Kelly,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-03,5,Cash,0.25,Jam*****@gmail.com,65******15,successful,1249999.75,2026-03
342,823,Brandon Bennett,109,65000.0,Refrigerator,Home,online,Bangalore,2026-03-29,1,NetBanking,0.3,Bra*****@gmail.com,83******17,successful,64999.7,2026-03
343,340,Paul Smith,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-11,2,UPI,0.15,Pau*****@yahoo.com,72******50,successful,89999.85,2025-11
344,596,Douglas Johnson,104,8000.0,Shoes,Cloth,offline,Chennai,2025-11-19,2,Card,0.2,Dou*****@gmail.com,85******50,successful,15999.8,2025-11
345,941,Chelsea Wallace,107,50000.0,Dining Table,Furn,offline,Bangalore,2025-08-23,3,Cash,0.4,Che*****@outlook.com,96******36,successful,149999.6,2025-08
346,183,Paul Gomez,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-11-20,3,Card,0.2,Pau*****@yahoo.com,88******50,successful,149999.8,2025-11
348,436,Jesse Conway,101,250000.0,Laptop,Elec,offline,Hyderabad,2025-10-31,4,NetBanking,0.35,Jes*****@gmail.com,85******81,successful,999999.65,2025-10
350,921,Jessica Taylor,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-04-07,5,NetBanking,0.15,Jes*****@outlook.com,97******82,successful,224999.85,2026-04
351,252,Shannon Dennis,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-04-09,2,Cash,0.25,Sha*****@gmail.com,62******31,successful,129999.75,2026-04
352,991,Darlene Chapman,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-24,3,NetBanking,0.25,Dar*****@gmail.com,81******95,successful,134999.75,2025-06
353,775,Roy Chavez,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-05-02,3,Card,0.15,Roy*****@gmail.com,75******10,successful,44999.85,2026-05
354,746,James Meyer,102,70000.0,Phone,Elec,online,Bangalore,2025-08-18,4,Cash,0.1,Jam*****@outlook.com,77******57,successful,279999.9,2025-08
355,347,David Medina,104,,Shoes,Clothing,online,Delhi,2026-04-16,2,NetBanking,0.4,Dav*****@outlook.com,91******89,successful,,2026-04
356,155,James Fleming,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-06-03,5,Cash,0.05,Jam*****@gmail.com,60******86,successful,6499.95,2026-06
358,157,Diana Grant,104,8000.0,Shoes,Cloth,online,Bangalore,2025-09-08,1,Cash,0.1,Dia*****@yahoo.com,91******09,successful,7999.9,2025-09
359,263,Joshua Anderson,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-08-17,4,Cash,0.15,Jos*****@outlook.com,79******42,successful,59999.85,2025-08
360,311,Juan Murphy,102,70000.0,Phone,Elec,online,Bangalore,2025-10-24,5,NetBanking,0.4,Jua*****@yahoo.com,74******60,successful,349999.6,2025-10
361,916,Betty Mcdaniel,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-06-12,5,Cash,0.2,Bet*****@yahoo.com,73******68,successful,74999.8,2025-06
363,329,William Jackson,108,15000.0,Mixer Grinder,Home,online,Mumbai,2025-09-09,4,NetBanking,0.15,Wil*****@outlook.com,78******06,successful,59999.85,2025-09
364,411,Robin Hernandez,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-05-25,3,NetBanking,0.05,Rob*****@yahoo.com,64******06,successful,44999.95,2025-05
367,749,Linda Lara,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-05-19,5,NetBanking,0.15,Lin*****@outlook.com,74******01,successful,39999.85,2025-05
368,129,Thomas Wells,103,1300.0,Shirt,Clothing,online,Bangalore,2025-10-02,3,UPI,0.25,Tho*****@outlook.com,94******86,successful,3899.75,2025-10
369,64,Sheri Osborne,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-06-11,5,NetBanking,0.3,She*****@gmail.com,75******75,successful,1249999.7,2025-06
370,807,Steven Li,102,,Phone,Elec,online,Mumbai,2026-08-01,3,NetBanking,0.15,Ste*****@outlook.com,69******30,successful,,2026-08
371,561,Allison Lee,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-05-15,2,Card,0.4,All*****@gmail.com,83******75,successful,99999.6,2025-05
372,650,Michael Haynes,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-03-09,4,NetBanking,0.15,Mic*****@yahoo.com,60******33,successful,31999.85,2025-03
373,553,Veronica Davis,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-04-03,1,Cash,0.15,Ver*****@gmail.com,96******72,successful,1299.85,2026-04
375,940,Nicole Briggs,104,8000.0,Shoes,Cloth,online,Chennai,2025-05-25,4,UPI,0.15,Nic*****@gmail.com,66******93,successful,31999.85,2025-05
376,687,Robert Estrada,104,8000.0,Shoes,Cloth,offline,Hyderabad,2025-01-11,4,Card,0.35,Rob*****@yahoo.com,86******73,successful,31999.65,2025-01
377,617,Patrick Rodriguez,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-28,1,UPI,0.3,Pat*****@yahoo.com,73******34,successful,14999.7,2026-02
378,915,Meagan Valdez,101,250000.0,Laptop,Electronics,offline,Delhi,2026-04-02,3,Cash,0.15,Mea*****@outlook.com,63******13,successful,749999.85,2026-04
379,629,Alec Kelly,101,250000.0,Laptop,Electronics,online,Delhi,2026-03-26,4,UPI,0.1,Ale*****@outlook.com,89******75,successful,999999.9,2026-03
380,417,Kristina Lewis,104,8000.0,Shoes,Clothing,online,Delhi,2026-01-27,3,UPI,0.05,Kri*****@gmail.com,78******32,successful,23999.95,2026-01
381,263,Joshua Anderson,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-02-21,1,NetBanking,0.15,Jos*****@outlook.com,79******42,successful,44999.85,2026-02
382,538,Haley Henderson,104,,Shoes,Clothing,offline,Bangalore,2025-08-07,3,NetBanking,0.2,Hal*****@outlook.com,71******76,successful,,2025-08
383,955,Jake Davis,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-12-01,4,Cash,0.1,Jak*****@yahoo.com,70******20,successful,319999.9,2025-12
384,158,Tiffany Mitchell,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-11-20,1,NetBanking,0.3,Tif*****@gmail.com,79******16,successful,64999.7,2025-11
385,550,Raymond Martinez,106,80000.0,Sofa,Furniture,online,Chennai,2026-03-03,2,NetBanking,0.2,Ray*****@gmail.com,71******50,successful,159999.8,2026-03
386,10,Tracy Olson,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-08-02,4,NetBanking,0.1,Tra*****@yahoo.com,69******98,successful,59999.9,2026-08
387,808,Brandon Hicks,109,65000.0,Refrigerator,Home,offline,Mumbai,2025-05-04,2,UPI,0.05,Bra*****@yahoo.com,66******49,successful,129999.95,2025-05
388,599,David Johnson,101,250000.0,Laptop,Electronics,online,Mumbai,2025-06-10,1,Cash,0.05,Dav*****@gmail.com,74******74,successful,249999.95,2025-06
390,926,Lisa Reynolds,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-11-30,4,Card,0.05,Lis*****@gmail.com,89******40,successful,279999.95,2025-11
392,667,Kelsey Mendoza,105,,Tv,Elec,offline,Bangalore,2026-01-02,3,NetBanking,0.15,Kel*****@outlook.com,75******12,successful,,2026-01
393,945,Misty Parker,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-04-02,2,Cash,0.25,Mis*****@gmail.com,60******45,successful,139999.75,2026-04
